avg(acceleration_a (0)),avg(acceleration_a (1)),avg(acceleration_a (Magnitude)),avg(displacement_d (0)),avg(displacement_d (1)),avg(displacement_d (Magnitude)),avg(velocity_v (0)),avg(velocity_v (1)),avg(velocity_v (Magnitude)),Time
-2.718061507146e-16,3.041779831031e-09,3.041779831031e-09,-6.454979287625e-18,2.068431041746e-10,2.068431041746e-10,-4.907018269726e-17,-5.297719395963e-10,5.297719395963e-10,9.431300000000e-01
-2.087986919994e-15,2.950891467914e-09,2.950891467915e-09,-6.633059862866e-18,2.049904968164e-10,2.049904968164e-10,-5.300446228197e-17,-5.192246153931e-10,5.192246153931e-10,9.466600000000e-01
-3.759242053162e-17,2.863492948732e-09,2.863492948732e-09,-6.837728852188e-18,2.031745888650e-10,2.031745888650e-10,-6.081762822099e-17,-5.089907531138e-10,5.089907531138e-10,9.502000000000e-01
2.218884385326e-14,2.779445889135e-09,2.779445889224e-09,-7.000535791380e-18,2.013942944088e-10,2.013942944088e-10,-1.693959165349e-17,-4.990583462164e-10,4.990583462164e-10,9.537300000000e-01
3.482999930448e-14,2.698624248932e-09,2.698624249157e-09,-6.867891258227e-18,1.996485692051e-10,1.996485692051e-10,9.759730075559e-17,-4.894158097185e-10,4.894158097185e-10,9.572600000000e-01
2.103509865465e-14,2.620834320026e-09,2.620834320111e-09,-6.334624070804e-18,1.979364089441e-10,1.979364089441e-10,1.948709524606e-16,-4.800521593345e-10,4.800521593345e-10,9.607900000000e-01
9.852459678059e-15,2.545921547769e-09,2.545921547788e-09,-5.554337724435e-18,1.962568469348e-10,1.962568469348e-10,2.412732359565e-16,-4.709570464630e-10,4.709570464630e-10,9.643300000000e-01
-1.626018518254e-15,2.473788795434e-09,2.473788795434e-09,-4.661061542951e-18,1.946089522939e-10,1.946089522939e-10,2.568102095780e-16,-4.621205165678e-10,4.621205165679e-10,9.678600000000e-01
-3.395651834164e-14,2.404277482672e-09,2.404277482912e-09,-3.847891057847e-18,1.929918285806e-10,1.929918285806e-10,1.833798120329e-16,-4.535330671030e-10,4.535330671030e-10,9.713900000000e-01
-3.385903732109e-14,2.337243023122e-09,2.337243023368e-09,-3.454072218204e-18,1.914046118304e-10,1.914046118304e-10,4.403401043604e-17,-4.451857903684e-10,4.451857903684e-10,9.749200000000e-01
1.137615210055e-14,2.272683883457e-09,2.272683883486e-09,-3.387439004155e-18,1.898464690735e-10,1.898464690735e-10,2.162041461859e-17,-4.370699598401e-10,4.370699598401e-10,9.784600000000e-01
1.520805133582e-14,2.210495901145e-09,2.210495901198e-09,-3.188240484760e-18,1.883165980622e-10,1.883165980622e-10,8.875323281323e-17,-4.291769912797e-10,4.291769912797e-10,9.819900000000e-01
-9.757959378393e-15,2.150467829377e-09,2.150467829399e-09,-2.856223169814e-18,1.868142257459e-10,1.868142257459e-10,8.474244391636e-17,-4.214989841311e-10,4.214989841311e-10,9.855200000000e-01
-7.669428255486e-15,2.092533320927e-09,2.092533320941e-09,-2.629066664277e-18,1.853386060080e-10,1.853386060080e-10,4.721978610039e-17,-4.140284928317e-10,4.140284928317e-10,9.890500000000e-01
6.642538274611e-15,2.036643348403e-09,2.036643348414e-09,-2.473580791981e-18,1.838890188083e-10,1.838890188083e-10,4.951447671633e-17,-4.067582051461e-10,4.067582051461e-10,9.925800000000e-01
2.968793691998e-14,1.982715059856e-09,1.982715060078e-09,-2.198316308972e-18,1.824647694660e-10,1.824647694660e-10,1.206877299468e-16,-3.996810885022e-10,3.996810885023e-10,9.961200000000e-01
3.231014657947e-14,1.930691886633e-09,1.930691886903e-09,-1.547124856536e-18,1.810651877377e-10,1.810651877377e-10,2.464647565660e-16,-3.927903250958e-10,3.927903250959e-10,9.996500000000e-01
